Unnamed: 0,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE,CAR_AGE,REG_MONTH
150,https://www.sgcarmart.com/used_cars/info.php?ID=1314402&DL=2093&utm_content=SLeligible,Mercedes-Benz G-Class G63 AMG 4MATIC,609000.0,86750.0,18-Mar-20,38000.0,2019,3922.0,Auto,213840.0,3/9/2024,158491.0,257284.0,37705.0,2009,3982.0,2560.0,3,SUV,4,3
151,https://www.sgcarmart.com/used_cars/info.php?ID=1328854&DL=1000&utm_content=SLeligible,Land Rover Range Rover 5.0A V8 Supercharged Autobiography LWB,470000.0,55750.0,31-Aug-20,24000.0,2020,5512.0,Auto,224913.0,3/9/2024,166638.0,271949.0,35001.0,1862,4999.0,2450.0,1,SUV,4,8
153,https://www.sgcarmart.com/used_cars/info.php?ID=1305747&DL=4671&utm_content=SLeligible,Mazda 2 HB 1.5A,51800.0,10920.0,10-Jul-14,93000.0,2014,752.0,Auto,40098.0,3/9/2024,12469.0,7469.0,42275.0,1708,1498.0,1046.0,2,Hatchback,10,7
155,https://www.sgcarmart.com/used_cars/info.php?ID=1332211&DL=3393,Toyota Wish 1.8A,30800.0,16290.0,21-Oct-15,97208.0,2015,976.0,Auto,20579.0,3/9/2024,23454.0,24836.0,61300.0,402,1798.0,1360.0,1,MPV,9,10
156,https://www.sgcarmart.com/used_cars/info.php?ID=1331099&DL=4473,MG HS 1.5A Turbo Panoramic Roof,108888.0,16410.0,24-Sep-20,82000.0,2020,680.0,Auto,38907.0,3/9/2024,18931.0,18931.0,40790.0,2190,1490.0,1563.0,2,SUV,4,9
157,https://www.sgcarmart.com/used_cars/info.php?ID=1248959&DL=3276&utm_content=SLeligible,Hyundai i30 1.6A,49800.0,11170.0,18-Feb-09,146000.0,2008,1107.0,Auto,11475.0,3/9/2024,12494.0,12494.0,25727.0,1614,1591.0,1314.0,2,Hatchback,15,2
158,https://www.sgcarmart.com/used_cars/info.php?ID=1290663&DL=3749&utm_content=SLeligible,Rolls-Royce Cullinan 6.75A Black Badge,2699.0,248580.0,23-Mar-23,500.0,2023,8250.0,Auto,943434.0,3/9/2024,548890.0,1147.0,109600.0,3109,6749.0,2710.0,1,SUV,1,3
159,https://www.sgcarmart.com/used_cars/info.php?ID=1271661&DL=1015&utm_content=SLeligible,Volkswagen Polo 1.4A,51800.0,9190.0,23-Apr-10,94500.0,2010,930.0,Auto,18527.0,3/9/2024,15071.0,15071.0,32875.0,2044,1390.0,1129.0,1,Hatchback,14,4
160,https://www.sgcarmart.com/used_cars/info.php?ID=1295534&DL=4383&utm_content=SLeligible,Mercedes-Benz E-Class E230,39000.0,9980.0,13-Feb-09,125000.0,2008,2694.0,Auto,14422.0,3/9/2024,55341.0,55341.0,36888.0,1103,2497.0,1605.0,5,Luxury Sedan,15,2
162,https://www.sgcarmart.com/used_cars/info.php?ID=1332692&DL=4382,Toyota Alphard 2.5A S C-Package Moonroof,217800.0,27340.0,14-Jun-21,43800.0,2021,1792.0,Auto,90770.0,3/9/2024,51663.0,64994.0,62000.0,2460,2493.0,2030.0,1,MPV,3,6
164,https://www.sgcarmart.com/used_cars/info.php?ID=1296864&DL=4537&utm_content=SLeligible,Mercedes-Benz SLK-Class SLK250,107800.0,15990.0,13-Feb-12,133888.0,2011,1266.0,Auto,33521.0,3/9/2024,60187.0,60187.0,49716.0,2438,1796.0,1500.0,5,Sports Car,12,2
166,https://www.sgcarmart.com/used_cars/info.php?ID=1163811&DL=3405&utm_content=SLeligible,Lexus RX350,89800.0,15080.0,18-Aug-10,150000.0,2010,4340.0,Auto,19604.0,3/9/2024,55421.0,55421.0,32914.0,1859,3456.0,1975.0,5,SUV,14,8
168,https://www.sgcarmart.com/used_cars/info.php?ID=1319809&DL=1354&utm_content=SLeligible,Toyota Wish 1.8A Elegance,57800.0,15340.0,17-Oct-17,93339.0,2017,976.0,Auto,28307.0,3/9/2024,19955.0,19955.0,49189.0,1128,1798.0,1355.0,2,MPV,7,10
169,https://www.sgcarmart.com/used_cars/info.php?ID=1324987&DL=2220,Land Rover Range Rover Evoque 2.0A 5DR TSS,73800.0,16820.0,19-Apr-17,110000.0,2016,1212.0,Auto,49915.0,3/9/2024,48155.0,59417.0,54405.0,945,1999.0,1720.0,6,SUV,7,4
170,https://www.sgcarmart.com/used_cars/info.php?ID=1328039&DL=2875&utm_content=SLeligible,BMW M3 Convertible,125800.0,20700.0,4-Nov-10,81000.0,2010,5527.0,Auto,21229.0,3/9/2024,94219.0,94219.0,34935.0,2197,3999.0,1905.0,2,Sports Car,14,11
171,https://www.sgcarmart.com/used_cars/info.php?ID=1309988&DL=3722&utm_content=SLeligible,Toyota Camry 2.4A,34800.0,10740.0,15-Jan-08,133300.0,2007,2457.0,Auto,16260.0,3/9/2024,28797.0,31677.0,50168.0,1162,2362.0,1540.0,1,Luxury Sedan,16,1
173,https://www.sgcarmart.com/used_cars/info.php?ID=1326329&DL=3043,Jeep Renegade Limited 1.4A,51800.0,13900.0,25-May-17,106600.0,2017,684.0,Auto,31849.0,3/9/2024,25682.0,27955.0,55414.0,971,1499.0,1395.0,5,SUV,7,5
175,https://www.sgcarmart.com/used_cars/info.php?ID=1312003&DL=8008&utm_content=SLeligible,Mazda MX-5 RF 2.0A,138000.0,24650.0,8-May-19,73000.0,2018,1210.0,Auto,51929.0,3/9/2024,38149.0,45409.0,48209.0,1704,1998.0,1140.0,3,Sports Car,5,5
176,https://www.sgcarmart.com/used_cars/info.php?ID=1318416&DL=3079&utm_content=SLeligible,Hyundai i30 Wagon 1.4A T-GDi DCT Turbo,84388.0,14320.0,9-Dec-19,101286.0,2019,600.0,Auto,34385.0,3/9/2024,17973.0,17973.0,39700.0,1920,1353.0,1457.0,3,Stationwagon,5,12
177,https://www.sgcarmart.com/used_cars/info.php?ID=1331194&DL=4073,Mercedes-Benz GLB-Class GLB35 AMG 4MATIC 7-Seater,247800.0,27540.0,19-Aug-22,18000.0,2021,1202.0,Auto,128033.0,3/9/2024,46517.0,57124.0,107001.0,2590,1991.0,1755.0,1,SUV,2,8
178,https://www.sgcarmart.com/used_cars/info.php?ID=1326281&DL=1000&utm_content=SLeligible,Volkswagen Golf R 5DR Performance,285000.0,27950.0,20-Jul-23,8000.0,2023,1194.0,Auto,149653.0,3/9/2024,53510.0,73669.0,118001.0,2926,1984.0,1613.0,2,Sports Car,1,7
179,https://www.sgcarmart.com/used_cars/info.php?ID=1325507&DL=1073,Subaru Forester 2.0i-L Sunroof,42800.0,13800.0,30-Mar-17,129000.0,2017,1208.0,Auto,22515.0,3/9/2024,14721.0,14721.0,53300.0,916,1995.0,1591.0,1,SUV,7,3
180,https://www.sgcarmart.com/used_cars/info.php?ID=1330070&DL=3048,Mazda 3 1.5A Sunroof,24800.0,11800.0,24-Mar-16,106000.0,2015,682.0,Auto,14131.0,3/9/2024,18006.0,13006.0,45000.0,545,1496.0,1321.0,4,Mid-Sized Sedan,8,3
183,https://www.sgcarmart.com/used_cars/info.php?ID=1332185&DL=4313,Toyota Vios 1.5A G,63800.0,13730.0,8-Oct-18,55000.0,2018,682.0,Auto,22961.0,3/9/2024,15126.0,15126.0,30209.0,1494,1496.0,1100.0,1,Mid-Sized Sedan,6,10
184,https://www.sgcarmart.com/used_cars/info.php?ID=1332880&DL=4466,Bentley Flying Spur 4.0A V8 S Sunroof,438000.0,58330.0,3-Jun-19,68000.0,2018,3940.0,Auto,250378.0,3/9/2024,194484.0,322072.0,52502.0,1700,3993.0,2417.0,1,Luxury Sedan,5,6
185,https://www.sgcarmart.com/used_cars/info.php?ID=1331318&DL=1054,Mercedes-Benz E-Class E250 Avantgarde,96800.0,23210.0,23-Mar-17,165057.0,2016,1202.0,Auto,57477.0,3/9/2024,57401.0,75322.0,48209.0,919,1991.0,1615.0,3,Luxury Sedan,7,3
187,https://www.sgcarmart.com/used_cars/info.php?ID=1312814&DL=3210&utm_content=SLeligible,Nissan Sylphy 1.6A Premium,75800.0,12510.0,24-Jan-20,56000.0,2019,742.0,Auto,31543.0,3/9/2024,16665.0,16665.0,35320.0,1945,1598.0,1205.0,1,Mid-Sized Sedan,4,1
190,https://www.sgcarmart.com/used_cars/info.php?ID=1310779&DL=4457&utm_content=SLeligible,Honda Freed 1.5A G,67800.0,12960.0,26-Nov-09,168000.0,2008,1023.0,Auto,16954.0,3/9/2024,19581.0,19581.0,32416.0,1887,1496.0,1310.0,1,MPV,15,11
191,https://www.sgcarmart.com/used_cars/info.php?ID=1318922&DL=3587&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC200,185888.0,23600.0,17-May-21,80620.0,2021,1202.0,Auto,76696.0,3/9/2024,45373.0,55523.0,52309.0,2433,1991.0,1730.0,2,SUV,3,5
192,https://www.sgcarmart.com/used_cars/info.php?ID=1328773&DL=1000&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA180 Urban,76000.0,18800.0,28-Dec-17,95000.0,2017,740.0,Auto,30435.0,3/9/2024,28815.0,27341.0,38200.0,1189,1595.0,1430.0,2,Luxury Sedan,7,12
193,https://www.sgcarmart.com/used_cars/info.php?ID=1328737&DL=3944,Mazda 3 1.5A Sunroof,43800.0,12010.0,28-Nov-17,73000.0,2017,682.0,Auto,20328.0,3/9/2024,14937.0,9937.0,42900.0,1159,1496.0,1310.0,2,Mid-Sized Sedan,7,11
195,https://www.sgcarmart.com/used_cars/info.php?ID=1332775&DL=4277,Audi A3 Sedan 1.0A TFSI S-tronic,48800.0,16130.0,27-Feb-17,82000.0,2016,392.0,Auto,22792.0,3/9/2024,25384.0,17538.0,49430.0,883,999.0,1280.0,2,Luxury Sedan,7,2
197,https://www.sgcarmart.com/used_cars/info.php?ID=1258046&DL=2356&utm_content=SLeligible,Aston Martin DBX 4.0A,808000.0,74240.0,13-Apr-23,14215.0,2022,3922.0,Auto,329756.0,3/9/2024,180649.0,337428.0,95856.0,3139,3982.0,2245.0,1,SUV,1,4
198,https://www.sgcarmart.com/used_cars/info.php?ID=1320988&DL=3801,Mazda 5 2.0A SP Sunroof,24088.0,12090.0,30-Nov-15,95074.0,2015,1210.0,Auto,17546.0,3/9/2024,18238.0,18238.0,60689.0,431,1998.0,1535.0,5,MPV,9,11
199,https://www.sgcarmart.com/used_cars/info.php?ID=1290470&DL=3024&utm_content=SLeligible,Kia Cerato 1.6A EX,75500.0,14020.0,18-Jul-19,90000.0,2018,738.0,Auto,26249.0,3/9/2024,14395.0,14395.0,33199.0,1464,1591.0,1287.0,1,Mid-Sized Sedan,5,7
200,https://www.sgcarmart.com/used_cars/info.php?ID=1332663&DL=3365,Opel Grandland X 1.2A Turbo Innovation Premium,97800.0,12930.0,1-Feb-21,38233.0,2019,508.0,Auto,43430.0,3/9/2024,26919.0,29687.0,33000.0,2318,1199.0,1318.0,1,SUV,3,2
202,https://www.sgcarmart.com/used_cars/info.php?ID=1322642&DL=1000&utm_content=SLeligible,Mercedes-Benz C-Class C180 Avantgarde,130800.0,21460.0,10-Oct-19,76282.0,2019,740.0,Auto,51355.0,3/9/2024,36204.0,42686.0,37912.0,1861,1595.0,1490.0,2,Luxury Sedan,5,10
203,https://www.sgcarmart.com/used_cars/info.php?ID=1332461&DL=2239,Audi A7 Sportback 2.0A TFSI,54800.0,17990.0,28-Aug-15,149000.0,2015,1194.0,Auto,43922.0,3/9/2024,56838.0,74309.0,69001.0,34,1984.0,1730.0,3,Luxury Sedan,9,8
204,https://www.sgcarmart.com/used_cars/info.php?ID=1328783&DL=1213,BMW X1 sDrive18i xLine,149800.0,18920.0,7-May-21,30122.0,2021,684.0,Auto,75353.0,3/9/2024,39341.0,47078.0,60001.0,2433,1499.0,1435.0,1,SUV,3,5
205,https://www.sgcarmart.com/used_cars/info.php?ID=1311928&DL=3993&utm_content=SLeligible,BMW 2 Series 216i Gran Tourer,88600.0,14260.0,25-Jun-19,130000.0,2019,684.0,Auto,41024.0,3/9/2024,34328.0,40060.0,26999.0,1731,1499.0,1490.0,1,MPV,5,6
206,https://www.sgcarmart.com/used_cars/info.php?ID=1313336&DL=3647&utm_content=SLeligible,Mercedes-Benz E-Class E250 AMG Line Edition E Sunroof,68800.0,20520.0,16-May-16,99500.0,2015,1202.0,Auto,45818.0,3/9/2024,53339.0,68011.0,49602.0,607,1991.0,1680.0,2,Luxury Sedan,8,5
207,https://www.sgcarmart.com/used_cars/info.php?ID=1325856&DL=3648,Nissan Qashqai 1.2A DIG-T,36777.0,12100.0,23-Feb-17,100000.0,2016,508.0,Auto,20196.0,3/9/2024,18725.0,13725.0,48401.0,889,1197.0,1285.0,2,SUV,7,2
208,https://www.sgcarmart.com/used_cars/info.php?ID=1329840&DL=3426,Mitsubishi Attrage 1.2A,88800.0,12540.0,22-Jul-21,21000.0,2021,506.0,Auto,31968.0,3/9/2024,14607.0,5000.0,41001.0,2198,1193.0,945.0,1,Mid-Sized Sedan,3,7
210,https://www.sgcarmart.com/used_cars/info.php?ID=1289996&DL=1094&utm_content=SLeligible,Ssangyong Tivoli XLV 1.6A,36800.0,13770.0,8-Sep-16,110928.0,2016,742.0,Auto,21279.0,3/9/2024,18203.0,18203.0,51506.0,734,1597.0,1420.0,1,SUV,8,9
211,https://www.sgcarmart.com/used_cars/info.php?ID=1331315&DL=1359,Suzuki Vitara 2.0A,14000.0,10800.0,21-Dec-05,131000.0,2005,1812.0,Auto,7749.0,3/9/2024,22485.0,24734.0,59798.0,462,1995.0,1520.0,1,SUV,19,12
212,https://www.sgcarmart.com/used_cars/info.php?ID=1328200&DL=1000&utm_content=SLeligible,Mercedes-Benz C-Class C180 Avantgarde,48888.0,16790.0,15-Jul-16,107000.0,2016,740.0,Auto,28153.0,3/9/2024,34493.0,35291.0,47000.0,366,1595.0,1425.0,4,Luxury Sedan,8,7
213,https://www.sgcarmart.com/used_cars/info.php?ID=1310839&DL=3989&utm_content=SLeligible,Honda Jazz 1.5M L,64800.0,12760.0,18-Dec-09,138000.0,2008,1026.0,Manual,14969.0,3/9/2024,21360.0,21360.0,29485.0,1832,1497.0,1115.0,4,Hatchback,15,12
214,https://www.sgcarmart.com/used_cars/info.php?ID=1329003&DL=8008,BMW 2 Series 218i Convertible,63636.0,18380.0,17-Mar-17,120000.0,2016,684.0,Auto,34032.0,3/9/2024,33737.0,34232.0,53300.0,913,1499.0,1515.0,1,Sports Car,7,3
217,https://www.sgcarmart.com/used_cars/info.php?ID=1327872&DL=2689,Volvo S60 T2,58777.0,14650.0,30-Nov-17,93000.0,2017,684.0,Auto,29870.0,3/9/2024,25458.0,22642.0,46791.0,1161,1498.0,1558.0,1,Luxury Sedan,7,11
222,https://www.sgcarmart.com/used_cars/info.php?ID=1275633&DL=4386&utm_content=SLeligible,Mercedes-Benz G-Class G63 AMG 4MATIC,668000.0,82160.0,16-Apr-21,35000.0,2020,3922.0,Auto,221152.0,3/9/2024,153735.0,248723.0,52309.0,2402,3982.0,2560.0,3,SUV,3,4
223,https://www.sgcarmart.com/used_cars/info.php?ID=1327047&DL=3931,MG HS 1.5A Turbo Panoramic Roof,109800.0,15630.0,29-Jan-21,71800.0,2020,680.0,Auto,46661.0,3/9/2024,19426.0,19426.0,50100.0,2315,1490.0,1563.0,2,SUV,3,1
225,https://www.sgcarmart.com/used_cars/info.php?ID=1286467&DL=1242&utm_content=SLeligible,Toyota Wish 1.8A X,42800.0,14150.0,3-Jan-17,107000.0,2016,974.0,Auto,22555.0,3/9/2024,19628.0,19628.0,46229.0,820,1797.0,1350.0,1,MPV,7,1
226,https://www.sgcarmart.com/used_cars/info.php?ID=1316607&DL=1111&utm_content=SLeligible,Porsche 911 Carrera S Coupe 3.0A PDK,698800.0,71170.0,23-Sep-22,12500.0,2022,2364.0,Auto,274512.0,3/9/2024,141255.0,250761.0,108051.0,2929,2981.0,1590.0,1,Sports Car,2,9
227,https://www.sgcarmart.com/used_cars/info.php?ID=1265453&DL=2875&utm_content=SLeligible,Audi R8 Coupe 5.2A FSI RWD S-tronic,488800.0,58660.0,24-Jun-21,19000.0,2020,5834.0,Auto,172544.0,3/9/2024,115120.0,179216.0,56032.0,2460,5204.0,1670.0,2,Sports Car,3,6
229,https://www.sgcarmart.com/used_cars/info.php?ID=1332872&DL=3597,Toyota Sienta 1.5A G,48000.0,15810.0,20-Apr-17,121084.0,2016,682.0,Auto,21463.0,3/9/2024,22160.0,13024.0,52000.0,946,1496.0,1320.0,2,MPV,7,4
231,https://www.sgcarmart.com/used_cars/info.php?ID=1331155&DL=3426,Subaru Forester 2.0i-L Sunroof,48888.0,14040.0,23-Aug-17,79000.0,2017,1208.0,Auto,23458.0,3/9/2024,14468.0,14468.0,49802.0,769,1995.0,1591.0,1,SUV,7,8
232,https://www.sgcarmart.com/used_cars/info.php?ID=1324899&DL=1000&utm_content=SLeligible,Maserati GranTurismo 4.2A,146888.0,18780.0,29-Jun-12,75000.0,2012,5632.0,Auto,74328.0,3/9/2024,101251.0,101251.0,95025.0,2830,4244.0,1880.0,4,Sports Car,12,6
233,https://www.sgcarmart.com/used_cars/info.php?ID=1319148&DL=1137&utm_content=SLeligible,Volkswagen Beetle Cabriolet 1.2A TSI,62800.0,14680.0,25-Jan-18,66000.0,2017,508.0,Auto,29427.0,3/9/2024,24301.0,26022.0,36890.0,1216,1197.0,1421.0,4,Sports Car,6,1
234,https://www.sgcarmart.com/used_cars/info.php?ID=1272637&DL=3648&utm_content=SLeligible,Kia Cerato K3 1.6A SX,38777.0,11710.0,28-Mar-17,104000.0,2016,738.0,Auto,23551.0,3/9/2024,17567.0,17567.0,50789.0,914,1591.0,1295.0,3,Mid-Sized Sedan,7,3
236,https://www.sgcarmart.com/used_cars/info.php?ID=1331792&DL=3093,Lexus GS250 Executive,52800.0,19770.0,6-Nov-15,100000.0,2015,1800.0,Auto,39398.0,3/9/2024,48018.0,59226.0,58190.0,427,2500.0,1640.0,2,Luxury Sedan,9,11
237,https://www.sgcarmart.com/used_cars/info.php?ID=1312636&DL=2448&utm_content=SLeligible,Mercedes-Benz C-Class C180 Avantgarde,97800.0,20400.0,18-May-18,79000.0,2018,740.0,Auto,42836.0,3/9/2024,37480.0,44472.0,37605.0,1339,1595.0,1425.0,2,Luxury Sedan,6,5
238,https://www.sgcarmart.com/used_cars/info.php?ID=1329818&DL=2655&utm_content=SLeligible,Mercedes-Benz A-Class A45 AMG 4MATIC,148888.0,16250.0,3-Jan-14,145000.0,2013,1322.0,Auto,102475.0,3/9/2024,45411.0,55576.0,128094.0,3323,1991.0,1555.0,5,Sports Car,10,1
239,https://www.sgcarmart.com/used_cars/info.php?ID=1332523&DL=3931,Subaru Forester 2.0A XT Sunroof,31000.0,13500.0,8-Apr-16,92000.0,2016,1210.0,Auto,17618.0,3/9/2024,19007.0,19007.0,45009.0,579,1998.0,1682.0,2,SUV,8,4
241,https://www.sgcarmart.com/used_cars/info.php?ID=1324619&DL=1000,BMW 3 Series 316i,24800.0,19410.0,3-Jun-15,113600.0,2014,742.0,Auto,16147.0,3/9/2024,27620.0,20668.0,78001.0,240,1598.0,1405.0,5,Luxury Sedan,9,6
242,https://www.sgcarmart.com/used_cars/info.php?ID=1237716&DL=1111&utm_content=SLeligible,Audi A5 Sportback 2.0A TFSI S-tronic Design,111800.0,19510.0,28-Mar-19,105000.0,2018,1194.0,Auto,49799.0,3/9/2024,38186.0,45461.0,41000.0,1644,1984.0,1535.0,2,Luxury Sedan,5,3
244,https://www.sgcarmart.com/used_cars/info.php?ID=1298340&DL=2434,BMW 3 Series 316i,23800.0,21900.0,27-Apr-15,150000.0,2014,742.0,Auto,14626.0,3/9/2024,26712.0,19397.0,78000.0,213,1598.0,1405.0,3,Luxury Sedan,9,4
246,https://www.sgcarmart.com/used_cars/info.php?ID=1291480&DL=4365&utm_content=SLeligible,Jaguar XE 2.0A i4,83900.0,18230.0,31-Jan-18,104000.0,2017,1210.0,Auto,43728.0,3/9/2024,36829.0,43561.0,47390.0,1222,1998.0,1679.0,2,Luxury Sedan,6,1
247,https://www.sgcarmart.com/used_cars/info.php?ID=1242803&DL=1339&utm_content=SLeligible,Suzuki Grand Vitara 2.0A,51800.0,11120.0,17-Jul-09,170400.0,2009,1812.0,Auto,16493.0,3/9/2024,19484.0,19484.0,35411.0,1677,1995.0,1555.0,3,SUV,15,7
250,https://www.sgcarmart.com/used_cars/info.php?ID=1309230&DL=3451&utm_content=SLeligible,Mercedes-Benz E-Class E200,93888.0,12570.0,21-Feb-12,105000.0,2011,1266.0,Auto,60183.0,3/9/2024,52532.0,52532.0,80583.0,2712,1796.0,1615.0,1,Luxury Sedan,12,2
251,https://www.sgcarmart.com/used_cars/info.php?ID=1309733&DL=3758&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA180 AMG Line,165000.0,19210.0,20-Jan-22,17199.0,2019,586.0,Auto,95984.0,3/9/2024,38924.0,46494.0,82801.0,2681,1332.0,1410.0,2,Luxury Sedan,2,1
252,https://www.sgcarmart.com/used_cars/info.php?ID=1329424&DL=4457,Volkswagen Golf 1.4A TSI,28800.0,15540.0,9-Mar-16,92000.0,2015,624.0,Auto,12362.0,3/9/2024,20482.0,10675.0,43000.0,550,1395.0,1249.0,3,Hatchback,8,3
253,https://www.sgcarmart.com/used_cars/info.php?ID=1331478&DL=4645,Audi A3 Sedan 1.0A TFSI S-tronic,92300.0,14580.0,27-Feb-20,60000.0,2019,392.0,Auto,36793.0,3/9/2024,23359.0,24703.0,33301.0,1978,999.0,1280.0,2,Luxury Sedan,4,2
254,https://www.sgcarmart.com/used_cars/info.php?ID=1313766&DL=2239&utm_content=SLeligible,Lexus IS Turbo IS300 Executive,121800.0,20040.0,2-Aug-19,76000.0,2019,1210.0,Auto,52059.0,3/9/2024,39083.0,46717.0,39406.0,1469,1998.0,1620.0,2,Luxury Sedan,5,8
257,https://www.sgcarmart.com/used_cars/info.php?ID=1330506&DL=1238,Mitsubishi Lancer EX 1.6A,19800.0,11590.0,16-Nov-15,122000.0,2015,738.0,Auto,13204.0,3/9/2024,11789.0,11789.0,56001.0,427,1590.0,1289.0,1,Mid-Sized Sedan,9,11
258,https://www.sgcarmart.com/used_cars/info.php?ID=1328843&DL=3613,Honda Shuttle 1.5A G Honda Sensing,86800.0,13530.0,30-Sep-20,58261.0,2019,682.0,Auto,30349.0,3/9/2024,19282.0,9282.0,38504.0,2196,1496.0,1130.0,1,Stationwagon,4,9
259,https://www.sgcarmart.com/used_cars/info.php?ID=1307787&DL=3282&utm_content=SLeligible,Skoda Octavia 1.4A TSI Ambition,74888.0,13610.0,19-Jun-19,71500.0,2018,624.0,Auto,32554.0,3/9/2024,19310.0,19310.0,39728.0,1735,1395.0,1289.0,1,Mid-Sized Sedan,5,6
262,https://www.sgcarmart.com/used_cars/info.php?ID=1332849&DL=2626,Honda Civic 1.6A VTi,64500.0,14510.0,7-Jun-18,157000.0,2018,742.0,Auto,27404.0,3/9/2024,19890.0,19890.0,38510.0,1368,1597.0,1249.0,1,Mid-Sized Sedan,6,6
263,https://www.sgcarmart.com/used_cars/info.php?ID=1332164&DL=4221,Mercedes-Benz CLS-Class CLS400 Sunroof,118800.0,28940.0,28-Sep-16,32000.0,2016,2382.0,Auto,82841.0,3/9/2024,81128.0,118031.0,58201.0,734,2996.0,1775.0,2,Luxury Sedan,8,9
264,https://www.sgcarmart.com/used_cars/info.php?ID=1324673&DL=8008,Honda Civic 1.5A VTEC Turbo Sunroof,54000.0,19410.0,4-Nov-16,106500.0,2016,684.0,Auto,26572.0,3/9/2024,26342.0,23879.0,56500.0,790,1498.0,1324.0,2,Mid-Sized Sedan,8,11
266,https://www.sgcarmart.com/used_cars/info.php?ID=1333018&DL=3597,Honda Civic 1.6A VTi,75000.0,14880.0,17-Jan-19,95959.0,2018,742.0,Auto,24219.0,3/9/2024,19877.0,19877.0,23568.0,1583,1597.0,1249.0,2,Mid-Sized Sedan,5,1
267,https://www.sgcarmart.com/used_cars/info.php?ID=1331160&DL=2339,Nissan Note 1.2A,65800.0,11940.0,28-Nov-19,86500.0,2019,508.0,Auto,18853.0,3/9/2024,16521.0,6521.0,26667.0,1889,1198.0,1110.0,2,Hatchback,5,11
268,https://www.sgcarmart.com/used_cars/info.php?ID=1295481&DL=4332&utm_content=SLeligible,Audi Q5 2.0A TFSI Quattro,57000.0,16050.0,24-Jun-16,156922.0,2015,1194.0,Auto,41148.0,3/9/2024,45806.0,56129.0,57010.0,635,1984.0,1845.0,5,SUV,8,6
269,https://www.sgcarmart.com/used_cars/info.php?ID=1329596&DL=4412,Mazda 3 HB 1.5A,32800.0,12870.0,24-Aug-16,98722.0,2016,682.0,Auto,18706.0,3/9/2024,19909.0,14909.0,53334.0,395,1496.0,1324.0,1,Hatchback,8,8
270,https://www.sgcarmart.com/used_cars/info.php?ID=1292683&DL=4234&utm_content=SLeligible,Mitsubishi ASX 2.0A,34800.0,13230.0,15-Aug-16,124831.0,2016,1210.0,Auto,21155.0,3/9/2024,18124.0,18124.0,57508.0,396,1998.0,1355.0,1,SUV,8,8
271,https://www.sgcarmart.com/used_cars/info.php?ID=1331643&DL=2025,Nissan Qashqai 2.0A Premium Moonroof,52888.0,13780.0,30-Aug-17,50599.0,2017,1210.0,Auto,29019.0,3/9/2024,22484.0,23478.0,50001.0,766,1997.0,1425.0,1,SUV,7,8
275,https://www.sgcarmart.com/used_cars/info.php?ID=1327187&DL=3613,Mercedes-Benz A-Class A180 Progressive,149800.0,17080.0,19-May-22,39800.0,2022,586.0,Auto,80194.0,3/9/2024,31647.0,36306.0,68699.0,2800,1332.0,1365.0,1,Hatchback,2,5
276,https://www.sgcarmart.com/used_cars/info.php?ID=1284171&DL=2875&utm_content=SLeligible,Bentley Continental GT 4.0A V8,277800.0,32380.0,12-Apr-13,31000.0,2012,4728.0,Auto,85533.0,3/9/2024,181300.0,181300.0,106916.0,3108,3993.0,2295.0,4,Sports Car,11,4
280,https://www.sgcarmart.com/used_cars/info.php?ID=1129208&DL=4108&utm_content=SLeligible,Ford Mustang Convertible 5.0A GT,160788.0,31930.0,19-Jul-18,57000.0,2018,5574.0,Auto,62129.0,3/9/2024,56753.0,74156.0,37000.0,1100,5038.0,1893.0,3,Sports Car,6,7
281,https://www.sgcarmart.com/used_cars/info.php?ID=1329499&DL=2008,Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus 7-Seater,169888.0,22690.0,17-Dec-20,55000.0,2020,586.0,Auto,66200.0,3/9/2024,44628.0,54480.0,40301.0,2283,1332.0,1610.0,4,SUV,4,12
282,https://www.sgcarmart.com/used_cars/info.php?ID=1326424&DL=3518,BMW 2 Series 218i Gran Tourer Luxury Sunroof,139800.0,16200.0,17-Nov-21,40000.0,2021,684.0,Auto,97964.0,3/9/2024,38624.0,46074.0,88000.0,2618,1499.0,1505.0,3,MPV,3,11
284,https://www.sgcarmart.com/used_cars/info.php?ID=1330648&DL=3318,Honda Civic 1.6A VTi,66800.0,14290.0,15-Aug-18,50000.0,2018,742.0,Auto,26413.0,3/9/2024,20553.0,20775.0,32699.0,1126,1597.0,1249.0,2,Mid-Sized Sedan,6,8
287,https://www.sgcarmart.com/used_cars/info.php?ID=1332428&DL=2239,Mercedes-Benz S-Class S320L,165800.0,29700.0,13-Dec-17,150000.0,2017,2382.0,Auto,107915.0,3/9/2024,91724.0,137104.0,57414.0,1194,2996.0,1940.0,1,Luxury Sedan,7,12
