,LISTING_URL,BRAND,PRICE,DEPRE_YEARLY,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_YEARLY,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
3236,https://www.sgcarmart.com/used_cars/info.php?ID=1326759&DL=1000&utm_content=SLeligible,Toyota Corolla Altis 1.6A,61888,12540,11-Aug-14,150000,2014,742,Auto,45116,3/9/2024,18761,13761,45692,1497,1598,1205,1,Mid-Sized Sedan
3237,https://www.sgcarmart.com/used_cars/info.php?ID=1330908&DL=4140,Honda Shuttle 1.5A G,130800,15100,3-Mar-23,18000,2022,682,Auto,72995,3/9/2024,18846,5000,86556,3077,1496,1130,1,Mid-Sized Sedan
3238,https://www.sgcarmart.com/used_cars/info.php?ID=1325420&DL=2358,Honda Stepwagon Hybrid Spada 2.0A e-HEV,185800,17540,8-Jul-24,100,MPV,1204,2024,87668,3/9/2024,,,85010,3289,1993,1840,1,
3239,https://www.sgcarmart.com/used_cars/info.php?ID=1314651&DL=3451&utm_content=SLeligible,Honda Odyssey 2.4A EXV-S Sunroof,91888,19530,21-Jun-18,98988,2018,1630,Auto,37485,3/9/2024,31055,35477,37989,1372,2356,1858,2,MPV
3240,https://www.sgcarmart.com/used_cars/info.php?ID=1266204&DL=1000,Datsun 280ZX,,,10-Jan-18,65800,1980,280,Manual,,3/9/2024,5966,5966,5228,1221,2753,1205,,Sports Car
3241,https://www.sgcarmart.com/used_cars/info.php?ID=1266664&DL=1094&utm_content=SLeligible,BMW 2 Series 218i Gran Coupe M-Sport,145800,17660,24-Sep-21,59878,2021,684,Auto,79925,3/9/2024,35919,42287,68310,2555,1499,1375,1,Luxury Sedan
3242,https://www.sgcarmart.com/used_cars/info.php?ID=1319461&DL=2689&utm_content=SLeligible,Lexus RX300 Executive,135777,28790,10-Apr-18,60000,2018,1210,Auto,55310,3/9/2024,51258,64265,37605,1311,1998,1890,1,SUV
3243,https://www.sgcarmart.com/used_cars/info.php?ID=1261947&DL=2014&utm_content=SLeligible,Volkswagen Golf R 5DR,145800,24040,30-Sep-19,37733,2019,1194,Auto,54489,3/9/2024,39728,47620,37000,1831,1984,1526,2,Sports Car
3244,https://www.sgcarmart.com/used_cars/info.php?ID=1266239&DL=4323&utm_content=SLeligible,Jaguar XE Diesel 2.0A Prestige,54588,13700,23-Jun-17,96000,Luxury,1812,2017,32759,3/9/2024,,,47501,1009,1999,1574,1,
3245,https://www.sgcarmart.com/used_cars/info.php?ID=1262598&DL=8008&utm_content=SLeligible,Honda Vezel 1.5A X,50800,21420,5-Oct-16,144000,2016,682,Auto,17785,3/9/2024,21619,12267,50000,761,1496,1190,4,SUV
3246,https://www.sgcarmart.com/used_cars/info.php?ID=1309378&DL=4494,BMW 4 Series 420i Gran Coupe M-Sport,145000,14490,17-Apr-15,118000,2015,1210,Auto,,3/9/2024,43958,48542,,0,1997,1505,3,Luxury Sedan
3247,https://www.sgcarmart.com/used_cars/info.php?ID=1301241&DL=3750&utm_content=SLeligible,Toyota Corolla Altis 1.6A,41800,9760,16-Dec-08,175000,2008,1113,Auto,11814,3/9/2024,16084,16084,27571,1552,1598,1195,5,Mid-Sized Sedan
3248,https://www.sgcarmart.com/used_cars/info.php?ID=1310712&DL=1220&utm_content=SLeligible,Jaguar XE Diesel 2.0A Prestige,52500,14060,30-Mar-17,,Luxury,1812,2016,32679,3/9/2024,,,51000,916,1999,1574,3,
3249,https://www.sgcarmart.com/used_cars/info.php?ID=1253980&DL=1270,Toyota Rush 1.5A,32800,10780,20-Sep-07,158438,2007,1023,Auto,13418,3/9/2024,15796,17376,44081,1101,1495,1150,2,SUV
3250,https://www.sgcarmart.com/used_cars/info.php?ID=1331644&DL=8008,Toyota Corolla Altis 1.6A,106800,10670,31-Oct-14,132385,2014,742,Auto,,3/9/2024,18650,13650,,0,1598,1205,1,Mid-Sized Sedan
3251,https://www.sgcarmart.com/used_cars/info.php?ID=1294954&DL=4454&utm_content=SLeligible,Mitsubishi Space Star 1.2A,61800,11480,31-Oct-19,35688,2019,506,Auto,20534,3/9/2024,15155,5155,32309,1862,1193,915,2,Hatchback
3252,https://www.sgcarmart.com/used_cars/info.php?ID=1293294&DL=2448&utm_content=SLeligible,Honda Vezel 1.5A X,30800,17350,1-Mar-16,89000,2015,682,Auto,12180,3/9/2024,19973,9973,45002,520,1496,1190,2,SUV
3253,https://www.sgcarmart.com/used_cars/info.php?ID=1292638&DL=3750&utm_content=SLeligible,Mercedes-Benz E-Class E300,58800,11410,29-Oct-09,168000,2009,3573,Auto,19326,3/9/2024,56069,56069,37502,1860,2996,1735,4,Luxury Sedan
3254,https://www.sgcarmart.com/used_cars/info.php?ID=1332280&DL=3597,Honda Jazz 1.3A,88000,13950,30-Sep-20,57250,2020,578,Auto,24972,3/9/2024,16571,6571,33000,2196,1318,1052,1,Hatchback
3255,https://www.sgcarmart.com/used_cars/info.php?ID=1303818&DL=3337&utm_content=SLeligible,Renault Grand Scenic Diesel 1.5A dCi Moonroof,77800,13180,26-Nov-19,106000,MPV,1048,2019,28996,3/9/2024,,,30009,1887,1461,1540,2,
3256,https://www.sgcarmart.com/used_cars/info.php?ID=1282289&DL=2080&utm_content=SLeligible,Mercedes-Benz S-Class S300L,78804,12450,3-Jan-11,,2010,3335,Auto,25767,3/9/2024,89093,89093,40714,2288,2997,1850,6,Luxury Sedan
3257,https://www.sgcarmart.com/used_cars/info.php?ID=1331109&DL=4074&utm_content=SLeligible,BMW X1 sDrive18i Sunroof,80000,13540,11-Oct-10,,2010,1691,Auto,19837,3/9/2024,29330,29330,33568,1833,1995,1455,5,SUV
3258,https://www.sgcarmart.com/used_cars/info.php?ID=1325655&DL=4450&utm_content=SLeligible,Volkswagen Scirocco 1.4A TSI,73800,15560,9-Jun-10,,2010,930,Auto,13225,3/9/2024,24394,24394,27886,1708,1390,1285,5,Sports Car
3259,https://www.sgcarmart.com/used_cars/info.php?ID=1330934&DL=1198,Toyota Corolla Altis 1.6A Elegance,26500,14620,26-Oct-15,117239,2015,742,Auto,17172,3/9/2024,19589,19589,56001,397,1598,1205,1,Mid-Sized Sedan
3260,https://www.sgcarmart.com/used_cars/info.php?ID=1323970&DL=3426&utm_content=SLeligible,Skoda Octavia 2.0A TSI RS,92788,18230,21-Dec-18,99000,2018,1194,Auto,33630,3/9/2024,26300,28820,31302,1557,1984,1577,3,Mid-Sized Sedan
3261,https://www.sgcarmart.com/used_cars/info.php?ID=1311876&DL=3597&utm_content=SLeligible,Audi Q5 Mild Hybrid 2.0A TFSI Quattro S-tronic,210000,23770,27-Jun-22,35519,SUV,1194,2021,119217,3/9/2024,,,106001,2828,1984,1825,1,
3262,https://www.sgcarmart.com/used_cars/info.php?ID=1301962&DL=3451&utm_content=SLeligible,Suzuki Vitara 1.6A GLX,48988,13820,20-Oct-17,85500,2016,736,Auto,20561,3/9/2024,16549,11549,41761,1131,1586,1160,2,SUV
3263,https://www.sgcarmart.com/used_cars/info.php?ID=1328339&DL=2080&utm_content=SLeligible,Toyota Corolla Altis 1.6A,55800,9380,16-Aug-10,,2010,1039,Auto,19155,3/9/2024,16680,16680,32190,1857,1598,1195,5,Mid-Sized Sedan
3264,https://www.sgcarmart.com/used_cars/info.php?ID=1331098&DL=3137,Volkswagen Sharan 2.0A TSI Panoramic Roof,82000,19060,28-Nov-17,89200,2017,1194,Auto,45047,3/9/2024,34820,40748,57414,1159,1984,1790,1,MPV
3265,https://www.sgcarmart.com/used_cars/info.php?ID=1289217&DL=4072,TD 2000 2.0A,208888,20880,10-Sep-05,,2005,1815,Auto,,3/9/2024,27817,30599,,0,1998,980,5,Others
3266,https://www.sgcarmart.com/used_cars/info.php?ID=1317098&DL=1000&utm_content=SLeligible,Honda Civic Hybrid 1.3A,63500,11530,8-Mar-10,,Mid-Sized,885,2008,18296,3/9/2024,,,33207,2009,1339,1290,3,
3267,https://www.sgcarmart.com/used_cars/info.php?ID=1302112&DL=1269&utm_content=SLeligible,BMW 4 Series 420i Convertible M-Sport,149500,14940,12-Feb-15,145000,2014,1210,Auto,,3/9/2024,44782,49695,,0,1997,1675,3,Sports Car
3268,https://www.sgcarmart.com/used_cars/info.php?ID=1288067&DL=3976&utm_content=SLeligible,Honda Civic 1.5A VTEC Turbo Sunroof,87000,16420,30-Jan-19,,2018,684,Auto,34654,3/9/2024,26611,29256,32909,1586,1498,1324,2,Mid-Sized Sedan
3269,https://www.sgcarmart.com/used_cars/info.php?ID=1331656&DL=1000&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC250 Coupe AMG Line 4MATIC Sunroof,168000,29490,19-Feb-19,29700,2018,1202,Auto,64812,3/9/2024,55977,72759,31101,1615,1991,1785,2,SUV
3270,https://www.sgcarmart.com/used_cars/info.php?ID=1322873&DL=3648&utm_content=SLeligible,Mercedes-Benz E-Class E300 Avantgarde,161777,24230,30-Jul-19,85000,2019,1202,Auto,76778,3/9/2024,63257,85863,34000,1466,1991,1670,1,Luxury Sedan
3271,https://www.sgcarmart.com/used_cars/info.php?ID=1329005&DL=2642,Honda Vezel 1.5A G,128800,16380,20-Apr-22,3000,2022,682,Auto,46748,3/9/2024,21921,7690,53709,2771,1496,1250,2,SUV
3272,https://www.sgcarmart.com/used_cars/info.php?ID=1330544&DL=3758,BMW 5 Series 520d,106800,25090,29-Nov-17,119000,Luxury,1806,2017,51730,3/9/2024,,,57000,1160,1995,1635,1,
3273,https://www.sgcarmart.com/used_cars/info.php?ID=1310669&DL=3133&utm_content=SLeligible,BMW X1 sDrive18i,93800,17470,19-Nov-18,87000,2018,684,Auto,41946,3/9/2024,34636,40491,32302,1525,1499,1430,1,SUV
3274,https://www.sgcarmart.com/used_cars/info.php?ID=1270929&DL=4363&utm_content=SLeligible,Polestar 2 Electric Long Range Dual Motor,190888,24350,9-Dec-21,50296,Luxury,4180,2021,83466,3/9/2024,,,86001,2650,,2188,2,
3275,https://www.sgcarmart.com/used_cars/info.php?ID=1308754&DL=4412&utm_content=SLeligible,BMW 3 Series 320i,48800,16930,22-Jun-16,118455,2016,1210,Auto,30278,3/9/2024,35537,36752,56000,643,1998,1450,1,Luxury Sedan
3276,https://www.sgcarmart.com/used_cars/info.php?ID=1292778&DL=2469&utm_content=SLeligible,Mazda 3 1.5A Sunroof,55800,11980,21-May-14,81800,2014,750,Auto,36553,3/9/2024,15798,5798,39241,1677,1496,1339,1,Mid-Sized Sedan
3277,https://www.sgcarmart.com/used_cars/info.php?ID=1331819&DL=3414,Subaru XV 1.6i-S,17800,14750,24-Jun-15,109000,2015,744,Auto,10858,3/9/2024,16922,11922,61000,270,1600,1480,3,SUV
3278,https://www.sgcarmart.com/used_cars/info.php?ID=1302878&DL=4609&utm_content=SLeligible,Skoda Rapid Spaceback 1.0A TSI Ambition,58800,13320,29-Jun-18,66458,2018,392,Auto,24820,3/9/2024,15857,15857,38001,1370,999,1299,3,Hatchback
3279,https://www.sgcarmart.com/used_cars/info.php?ID=1318770&DL=2875&utm_content=SLeligible,Audi Q2 1.0A TFSI S-tronic,77800,15720,31-Aug-18,149000,2018,392,Auto,32353,3/9/2024,27231,30124,31997,1132,999,1315,2,SUV
3280,https://www.sgcarmart.com/used_cars/info.php?ID=1284477&DL=1238&utm_content=SLeligible,Honda Mobilio 1.5A RS i-VTEC Luxe,45800,13330,15-May-17,119000,2016,684,Auto,25869,3/9/2024,19774,19774,52000,971,1497,1160,1,MPV
3281,https://www.sgcarmart.com/used_cars/info.php?ID=1304471&DL=2870&utm_content=SLeligible,Mercedes-Benz GLA-Class GLA180 Progressive,187988,19790,27-Feb-23,15000,2022,586,Auto,99217,3/9/2024,34259,39963,86556,3073,1332,1480,2,SUV
3282,https://www.sgcarmart.com/used_cars/info.php?ID=1228436&DL=1242&utm_content=SLeligible,BMW 3 Series 335i Coupe Sunroof,88800,15030,31-Aug-10,116000,2010,3307,Auto,19837,3/9/2024,56144,56144,33568,1833,2979,1540,1,Sports Car
3283,https://www.sgcarmart.com/used_cars/info.php?ID=1318942&DL=1137&utm_content=SLeligible,Mercedes-Benz C-Class C180 Coupe,68800,14140,16-Jul-14,100000,2014,814,Auto,50034,3/9/2024,32708,32792,51414,1462,1595,1505,3,Sports Car
3284,https://www.sgcarmart.com/used_cars/info.php?ID=1328321&DL=3444,Volkswagen Touran 1.4A TSI Comfortline Sunroof,63800,17330,22-Sep-17,60000,2017,624,Auto,29173,3/9/2024,24925,21895,49000,1103,1395,1288,2,MPV
3285,https://www.sgcarmart.com/used_cars/info.php?ID=1327460&DL=3269,BMW X3 sDrive20i,140888,23850,19-Jul-19,50382,2019,1210,Auto,51075,3/9/2024,40922,49291,34000,1465,1998,1660,1,SUV
3286,https://www.sgcarmart.com/used_cars/info.php?ID=1313074&DL=3647&utm_content=SLeligible,Hyundai Elantra 1.6A GLS S,47000,13340,23-Sep-17,78303,2017,738,Auto,19143,3/9/2024,12547,12547,36001,1104,1591,1345,1,Mid-Sized Sedan
3287,https://www.sgcarmart.com/used_cars/info.php?ID=1330871&DL=2008&utm_content=SLeligible,Volkswagen Golf GTI 3DR Sunroof,43888,10140,2-Jan-09,140000,2008,1791,Auto,13659,3/9/2024,30388,19889,31553,1558,1984,1391,6,Sports Car
3288,https://www.sgcarmart.com/used_cars/info.php?ID=1288409&DL=3495&utm_content=SLeligible,Nissan Qashqai 1.2A DIG-T,24800,12880,29-Jan-16,152000,2015,508,Auto,14596,3/9/2024,18454,13454,51301,490,1197,1285,3,SUV
3289,https://www.sgcarmart.com/used_cars/info.php?ID=1332466&DL=4592&utm_content=SLeligible,Honda Odyssey 2.4A EXV-S Sunroof,75800,15150,8-Sep-14,102862,2014,1630,Auto,,3/9/2024,29743,33641,,1825,2356,1855,1,MPV
3290,https://www.sgcarmart.com/used_cars/info.php?ID=1317339&DL=2792&utm_content=SLeligible,BMW 1 Series 118i 5DR Highline,123800,16810,20-Nov-20,29769,2020,684,Auto,54604,3/9/2024,33395,38753,41101,2256,1499,1320,1,Hatchback
3291,https://www.sgcarmart.com/used_cars/info.php?ID=1301185&DL=3359&utm_content=SLeligible,Hyundai i30 1.4A T-GDi DCT Turbo,83800,14310,28-Nov-19,63300,2019,600,Auto,30063,3/9/2024,17746,17746,32000,1889,1353,1240,1,Hatchback
3292,https://www.sgcarmart.com/used_cars/info.php?ID=1311228&DL=3116&utm_content=SLeligible,Mercedes-Benz A-Class Saloon A180 AMG Line,155000,18290,17-Jan-22,32500,2021,586,Auto,73532,3/9/2024,34457,40240,58801,2678,1332,1380,1,Luxury Sedan
3293,https://www.sgcarmart.com/used_cars/info.php?ID=1327488&DL=2093,Mercedes-Benz G-Class G63 AMG 4MATIC,695000,86230,31-Mar-21,28000,2020,3922,Auto,221898,3/9/2024,158015,256427,45001,2377,3982,2560,3,SUV
3294,https://www.sgcarmart.com/used_cars/info.php?ID=1320805&DL=4166,Toyota Wish 1.8A X Limited,25800,10890,17-Jan-07,193000,2006,1458,Auto,12480,3/9/2024,19600,21560,52660,853,1794,1300,1,MPV
3295,https://www.sgcarmart.com/used_cars/info.php?ID=1323749&DL=1000&utm_content=SLeligible,Porsche Boxster S 3.4A PDK,246500,24640,2-Oct-14,85000,2013,3068,Auto,,3/9/2024,89734,133522,,0,3436,1425,4,Sports Car
3296,https://www.sgcarmart.com/used_cars/info.php?ID=1317880&DL=1220&utm_content=SLeligible,Volkswagen Scirocco GP 1.4A TSI,35500,14070,5-Jul-16,130000,2016,620,Auto,19030,3/9/2024,19435,19435,45504,366,1390,1245,3,Sports Car
3297,https://www.sgcarmart.com/used_cars/info.php?ID=1328801&DL=4108&utm_content=SLeligible,Mazda 8 2.3A,125800,12570,25-Mar-15,105000,2015,1520,Auto,,3/9/2024,22762,23867,,0,2261,1780,2,MPV
3298,https://www.sgcarmart.com/used_cars/info.php?ID=1325737&DL=3498,MINI Cooper S Electric Sunroof,159800,18740,28-Dec-22,14000,Sports,1707,2021,90234,3/9/2024,,,105501,3014,,1440,1,
3299,https://www.sgcarmart.com/used_cars/info.php?ID=1317938&DL=3004&utm_content=SLeligible,Hyundai Kona Hybrid 1.6A DCT,115800,15520,1-Sep-21,54900,SUV,732,2021,45597,3/9/2024,,,49640,2228,1580,1376,1,
3300,https://www.sgcarmart.com/used_cars/info.php?ID=1277270&DL=1152&utm_content=SLeligible,Hyundai Accent 1.4A,53800,10930,8-Mar-19,41612,2019,108,Auto,10486,3/9/2024,8988,8988,9301,1644,1368,1115,1,Mid-Sized Sedan
3301,https://www.sgcarmart.com/used_cars/info.php?ID=1298363&DL=1189&utm_content=SLeligible,Volvo S60 T2,39800,13980,26-Jul-16,137000,2016,684,Auto,24720,3/9/2024,24806,26729,53000,367,1498,1589,3,Luxury Sedan
3302,https://www.sgcarmart.com/used_cars/info.php?ID=1306328&DL=2549,BMW X3 xDrive30i M-Sport,149800,24470,30-Apr-19,98400,2019,1210,Auto,72566,3/9/2024,55416,71749,52410,1676,1998,1715,1,SUV
3303,https://www.sgcarmart.com/used_cars/info.php?ID=1330556&DL=3283,Audi Q5 2.0A TFSI Quattro S-tronic Sport,141800,22390,30-Oct-19,79000,2019,1194,Auto,61078,3/9/2024,43355,52697,41805,1861,1984,1795,3,SUV
3304,https://www.sgcarmart.com/used_cars/info.php?ID=1314439&DL=2239&utm_content=SLeligible,Bentley Bentayga 4.0A V8,528800,65800,26-Jun-20,27000,2019,3944,Auto,237052,3/9/2024,178235,292823,32500,2097,3996,2428,1,SUV
3305,https://www.sgcarmart.com/used_cars/info.php?ID=1332045&DL=4631&utm_content=SLeligible,Audi A3 Sportback 1.4A TFSI S-tronic Ambition,118888,11880,31-Mar-15,73000,2014,624,Auto,,3/9/2024,29891,18848,,0,1395,1300,1,Hatchback
3306,https://www.sgcarmart.com/used_cars/info.php?ID=1332006&DL=4537,BMW 2 Series 216i Gran Tourer,73000,14370,11-Jun-18,100000,2018,684,Auto,38195,3/9/2024,32596,37635,36426,1372,1499,1480,4,MPV
3307,https://www.sgcarmart.com/used_cars/info.php?ID=1329789&DL=3159&utm_content=SLeligible,Kia Picanto 1.1A,41800,9470,3-Feb-09,,2008,663,Auto,11496,3/9/2024,8432,,26047,1588,1086,872,,Hatchback
3308,https://www.sgcarmart.com/used_cars/info.php?ID=1271686&DL=3518&utm_content=SLeligible,Honda Civic 1.6A VTi,40500,13930,16-Nov-16,,2016,742,Auto,23320,3/9/2024,19689,19689,52301,792,1597,1249,2,Mid-Sized Sedan
3309,https://www.sgcarmart.com/used_cars/info.php?ID=1330553&DL=1000&utm_content=SLeligible,BMW X5 xDrive40i M-Sport,350000,34910,22-Sep-22,23000,SUV,2384,2022,189656,3/9/2024,,,108051,2928,2998,2175,2,
3310,https://www.sgcarmart.com/used_cars/info.php?ID=1290058&DL=4427&utm_content=SLeligible,Mercedes-Benz CLA-Class CLA250 AMG Line Sport,64888,27460,12-May-16,163500,2016,1202,Auto,29734,3/9/2024,32312,37237,54920,613,1991,1490,3,Luxury Sedan
3311,https://www.sgcarmart.com/used_cars/info.php?ID=1325813&DL=3048,Honda Shuttle 1.5A G Honda Sensing,109800,13710,12-May-22,35312,2019,682,Auto,61092,3/9/2024,22682,8755,70901,2803,1496,1130,1,Stationwagon
3312,https://www.sgcarmart.com/used_cars/info.php?ID=1312149&DL=3103,Volkswagen Golf 1.4A TSI Comfortline R-Line,102988,15520,31-Aug-20,72000,2020,624,Auto,34751,3/9/2024,19974,19974,36502,1862,1395,1270,2,Hatchback
3313,https://www.sgcarmart.com/used_cars/info.php?ID=1299060&DL=4234&utm_content=SLeligible,BMW 3 Series 316i,104800,11870,13-Dec-13,,2013,816,Auto,76630,3/9/2024,31240,25736,95788,3197,1598,1405,4,Luxury Sedan
3314,https://www.sgcarmart.com/used_cars/info.php?ID=1313793&DL=4166&utm_content=SLeligible,Toyota Vios 1.5A E,42800,9820,12-Jan-09,138000,2008,1026,Auto,11354,3/9/2024,11900,11900,26047,1588,1497,1095,4,Mid-Sized Sedan
3315,https://www.sgcarmart.com/used_cars/info.php?ID=1320505&DL=1039&utm_content=SLeligible,MG 4 Electric Trophy Sport LR,145800,14970,31-May-24,45,2024,1496,Auto,68001,3/9/2024,,28902,85001,3532,,1685,1,Hatchback
3316,https://www.sgcarmart.com/used_cars/info.php?ID=1310729&DL=4337&utm_content=SLeligible,BMW 1 Series 116d,56800,15620,10-Nov-17,128000,Hatchback,1082,2017,24198,3/9/2024,,,47112,1161,1496,1350,3,
3317,https://www.sgcarmart.com/used_cars/info.php?ID=1321055&DL=3730&utm_content=SLeligible,Maserati Ghibli 3.0A,137888,24230,29-Dec-17,75000,2017,2362,Auto,90348,3/9/2024,79455,115019,48011,1190,2979,1850,4,Luxury Sedan
3318,https://www.sgcarmart.com/used_cars/info.php?ID=1324245&DL=4465&utm_content=SLeligible,Toyota Vios 1.5A E,43800,10350,26-Nov-08,122000,2008,1026,Auto,12551,3/9/2024,11900,11900,29670,1522,1497,1095,2,Mid-Sized Sedan
3319,https://www.sgcarmart.com/used_cars/info.php?ID=1330922&DL=4659,Tesla Model Y Electric RWD,185000,19900,7-Oct-22,50800,SUV,2205,2022,123783,3/9/2024,,,110003,2953,,1909,1,
3320,https://www.sgcarmart.com/used_cars/info.php?ID=1325959&DL=3902,Toyota Wish 1.8A Elegance,63688,16020,11-Jan-18,117520,2017,976,Auto,28733,3/9/2024,19955,19955,47002,1222,1798,1355,3,MPV
3321,https://www.sgcarmart.com/used_cars/info.php?ID=1310003&DL=2726&utm_content=SLeligible,Honda Vezel 1.5A G Honda Sensing,123800,15910,28-Feb-22,45000,2021,682,Auto,54124,3/9/2024,23049,9269,63000,2709,1496,1250,1,SUV
3322,https://www.sgcarmart.com/used_cars/info.php?ID=1294649&DL=1277&utm_content=SLeligible,Honda Accord 2.0A VTi-S,58888,15310,25-May-17,98818,2016,1210,Auto,35484,3/9/2024,30336,34471,54406,971,1997,1530,1,Luxury Sedan
3323,https://www.sgcarmart.com/used_cars/info.php?ID=1302292&DL=2563&utm_content=SLeligible,Audi e-tron Sportback Electric 55 Quattro,236000,29240,27-Sep-21,36000,SUV,4383,2021,88326,3/9/2024,,,64700,2558,,2595,1,
3324,https://www.sgcarmart.com/used_cars/info.php?ID=1331757&DL=4189&utm_content=SLeligible,Land Rover Range Rover Sport 3.0A Supercharged 7-Seater,210888,21080,24-Apr-15,,2014,2380,Auto,,3/9/2024,95522,143940,,0,2995,2214,1,SUV
3325,https://www.sgcarmart.com/used_cars/info.php?ID=1319617&DL=3368,Audi A6 2.0A TFSI MU,31555,18230,31-Mar-15,,2014,1194,Auto,25262,3/9/2024,39521,42330,71889,187,1984,1565,2,Luxury Sedan
3326,https://www.sgcarmart.com/used_cars/info.php?ID=1293633&DL=3426&utm_content=SLeligible,Honda Vezel Hybrid 1.5A,113888,15820,23-Jul-21,33400,SUV,682,2018,48440,3/9/2024,,,59501,2199,1496,1280,1,
3327,https://www.sgcarmart.com/used_cars/info.php?ID=1330055&DL=1290,Honda Odyssey Hybrid 2.0A Absolute Honda Sensing,90555,21770,26-Dec-17,109700,MPV,1204,2017,39593,3/9/2024,,,47002,1187,1993,1880,2,
3328,https://www.sgcarmart.com/used_cars/info.php?ID=1309529&DL=2793&utm_content=SLeligible,Toyota Wish 1.8A X,51800,15050,29-May-17,78290,2016,974,Auto,27299,3/9/2024,20978,21370,53001,975,1797,1350,1,MPV
3329,https://www.sgcarmart.com/used_cars/info.php?ID=1318968&DL=1213,Kia Stonic 1.0T EX,83800,13520,27-Jul-20,77476,2019,392,Auto,25141,3/9/2024,18123,8123,32309,1828,998,1185,1,SUV
3330,https://www.sgcarmart.com/used_cars/info.php?ID=1290251&DL=4147&utm_content=SLeligible,Mercedes-Benz GLC-Class GLC300 Coupe Mild Hybrid AMG Line 4MATIC Premium Plus,405988,35970,16-Apr-24,28,SUV,1212,2023,137031,3/9/2024,,,100101,3497,1999,1945,1,
3331,https://www.sgcarmart.com/used_cars/info.php?ID=1319861&DL=3745&utm_content=SLeligible,Honda Freed 1.5A G,50888,12740,1-Sep-08,180000,2008,1023,Auto,13660,3/9/2024,16847,16847,34197,1133,1496,1280,4,MPV
3332,https://www.sgcarmart.com/used_cars/info.php?ID=1246909&DL=3911&utm_content=SLeligible,Toyota Estima 2.4A Aeras Premium Moonroof,85800,22280,25-Jul-17,66000,2016,1638,Auto,40124,3/9/2024,36360,42904,49802,731,2362,1790,1,MPV
3333,https://www.sgcarmart.com/used_cars/info.php?ID=1310596&DL=4405&utm_content=SLeligible,Honda Vezel 1.5A G,120000,15070,26-Apr-22,,2021,682,Auto,62931,3/9/2024,23204,9486,72996,2767,1496,1250,1,SUV
3334,https://www.sgcarmart.com/used_cars/info.php?ID=1312699&DL=3547&utm_content=SLeligible,Honda Jazz 1.5A RS,63888,12770,25-Nov-14,,2014,684,Auto,,3/9/2024,16000,6000,,1825,1498,1046,,Hatchback
3335,https://www.sgcarmart.com/used_cars/info.php?ID=1191395&DL=1238&utm_content=SLeligible,Aston Martin V8 Vantage Roadster 4.3A,134800,22490,9-May-11,96000,2008,6149,Auto,19730,3/9/2024,69946,69946,32914,1863,4282,1710,5,Sports Car
3336,https://www.sgcarmart.com/used_cars/info.php?ID=1311501&DL=2298&utm_content=SLeligible,Volvo S90 T5 Momentum,142800,21600,20-Mar-20,91000,2019,1176,Auto,52795,3/9/2024,38681,46154,32801,2011,1969,1695,1,Luxury Sedan
3337,https://www.sgcarmart.com/used_cars/info.php?ID=1332742&DL=4543&utm_content=SLeligible,Mercedes-Benz B-Class B200,85400,11270,29-Aug-12,,2012,888,Auto,44846,3/9/2024,27923,27923,59179,2743,1595,1425,6,Hatchback
3338,https://www.sgcarmart.com/used_cars/info.php?ID=1317231&DL=3210&utm_content=SLeligible,BMW 5 Series 530i Luxury,131800,22020,31-Dec-18,111000,2018,1210,Auto,64490,3/9/2024,56161,73090,30851,1557,1998,1540,1,Luxury Sedan
3339,https://www.sgcarmart.com/used_cars/info.php?ID=1260878&DL=3648&utm_content=SLeligible,Mazda 2 HB 1.5A Deluxe,80777,11640,28-Oct-20,59000,2019,682,Auto,36285,3/9/2024,18419,18419,36534,2224,1496,1067,2,Hatchback
3340,https://www.sgcarmart.com/used_cars/info.php?ID=1299988&DL=3802&utm_content=SLeligible,Audi R8 Spyder 5.2A FSI Quattro R-tronic,210000,30770,14-Jul-11,91000,2010,8168,Auto,36807,3/9/2024,202156,202156,53932,2467,5204,1725,,Sports Car
3341,https://www.sgcarmart.com/used_cars/info.php?ID=1307921&DL=3106&utm_content=SLeligible,Volkswagen Sharan 2.0A TSI Panoramic Roof,58800,17320,30-Nov-16,121068,2016,1194,Auto,36668,3/9/2024,34335,40069,56410,796,1984,1790,1,MPV
3342,https://www.sgcarmart.com/used_cars/info.php?ID=1328760&DL=4700,Hyundai Avante 1.6A S,115888,14500,29-Jun-22,28000,2021,742,Auto,62406,3/9/2024,19264,5000,74989,2830,1598,1280,1,Mid-Sized Sedan
3343,https://www.sgcarmart.com/used_cars/info.php?ID=1314341&DL=2817&utm_content=SLeligible,BMW X3 sDrive20i,132800,22960,29-May-19,85900,2019,1210,Auto,58620,3/9/2024,40167,48234,52502,1705,1998,1660,2,SUV
3344,https://www.sgcarmart.com/used_cars/info.php?ID=1291140&DL=1277&utm_content=SLeligible,Subaru Forester 2.0i-L Sunroof,42888,14570,31-Jan-17,71000,2016,1208,Auto,22142,3/9/2024,15589,15589,53106,857,1995,1566,2,SUV
